pool_rank,trade_date,symbol,name,close,price_factor_score,action,target_weight,recommendation_tier,confidence,model_version,risk_flags,reason,review_required,amount,amount_yi,pct_change,intraday_position_pct,amplitude_pct_display,gap_pct_display,alpha_score,liquidity_capacity_score,risk_control_score,crowding_penalty,momentum_score,liquidity_score,capacity_score,close_position_score,stability_score,tradability_score,reversal_risk_score,board,source_time
1566,2026-06-14,603187,海容冷链,12.38,57.03,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 57.0；Alpha 54.2 / 流动性 16.3 / 风控 94.4；涨跌幅 2.06%；成交额 0.58亿；日内收盘位置 69%；振幅 3.46%；拥挤扣分 0.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,57701713.0,0.58,2.061,69.0,3.46,0.16,54.18,16.34,94.4,0.17986959454395857,0.23577777777777775,0.24247619047619048,0.016486203714285715,0.6904761904761928,0.8986852952661952,1.0,0.9380952380952385,main,15:00:03
1567,2026-06-14,002281,光迅科技,204.97,57.02,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|weak_close_position|alpha_score_gate,机构评分 57.0；Alpha 21.4 / 流动性 99.4 / 风控 77.2；涨跌幅 -0.21%；成交额 88.99亿；日内收盘位置 28%；振幅 4.14%；拥挤扣分 2.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,8899007580.0,88.99,-0.209,27.9,4.14,2.31,21.35,99.43,77.25,2.5227936620341804,0.0,0.9912380952380953,1.0,0.27882352941176525,0.8275508635268796,0.65,0.855764705882353,main,15:00:00
1568,2026-06-14,600498,烽火通信,63.13,57.01,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|risk_score_gate|alpha_score_gate,机构评分 57.0；Alpha 50.6 / 流动性 99.8 / 风控 43.5；涨跌幅 3.51%；成交额 138.68亿；日内收盘位置 42%；振幅 10.36%；拥挤扣分 4.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,13867755370.0,138.68,3.509,41.6,10.36,2.48,50.65,99.8,43.55,4.150307800086393,0.5575555555555556,0.9969523809523809,1.0,0.41613924050632994,0.17238373849034916,0.65,0.5560512617756397,main,15:00:03
1569,2026-06-14,600530,交大昂立,6.13,57.01,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 57.0；Alpha 67.3 / 流动性 26.9 / 风控 68.6；涨跌幅 3.55%；成交额 1.02亿；日内收盘位置 64%；振幅 8.45%；拥挤扣分 0.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,101824226.0,1.02,3.547,64.0,8.45,-0.17,67.26,26.94,68.58,0.1842751842751793,0.5660000000000001,0.39885714285714285,0.029092636,0.6400000000000006,0.37411095305832154,1.0,0.7445540540540542,main,15:00:03
1570,2026-06-14,301231,荣信文化,32.6,57.01,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 57.0；Alpha 57.6 / 流动性 48.1 / 风控 64.8；涨跌幅 2.26%；成交额 3.36亿；日内收盘位置 75%；振幅 9.16%；拥挤扣分 0.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,335769107.0,3.36,2.258,75.3,9.16,0.38,57.58,48.07,64.8,0.4106307744952755,0.27955555555555556,0.6878095238095238,0.09593403057142857,0.7534246575342471,0.2990160470184239,1.0,0.7137338650074763,chinext,15:35:15
1571,2026-06-14,600784,鲁银投资,7.06,57.0,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 57.0；Alpha 58.4 / 流动性 15.1 / 风控 92.7；涨跌幅 2.62%；成交额 0.53亿；日内收盘位置 74%；振幅 3.92%；拥挤扣分 1.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,53497003.0,0.53,2.616,74.1,3.92,1.02,58.39,15.07,92.71,1.109936575052868,0.35911111111111116,0.2236190476190476,0.015284858,0.7407407407407393,0.8500611995104046,1.0,0.9481481481481479,main,15:00:04
1572,2026-06-14,000869,张 裕Ａ,17.49,57.0,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 57.0；Alpha 62.2 / 流动性 2.7 / 风控 99.4；涨跌幅 2.70%；成交额 0.19亿；日内收盘位置 87%；振幅 2.29%；拥挤扣分 1.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,19352191.0,0.19,2.701,87.2,2.29,1.47,62.18,2.67,99.36,1.601451983131371,0.378,0.0380952380952381,0.005529197428571428,0.8717948717948701,1.0,1.0,0.974358974358974,main,15:00:00
1573,2026-06-14,002593,日上集团,4.43,56.98,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 57.0；Alpha 54.7 / 流动性 17.1 / 风控 95.5；涨跌幅 2.31%；成交额 0.60亿；日内收盘位置 71%；振幅 3.23%；拥挤扣分 1.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,60182765.0,0.6,2.309,71.4,3.23,0.92,54.73,17.11,95.48,1.0077682133109487,0.2908888888888889,0.2539047619047619,0.017195075714285715,0.7142857142857134,0.9228151209432365,1.0,0.9428571428571427,main,15:00:00
1574,2026-06-14,000952,广济药业,6.27,56.96,watch,0.0,watch_candidate,low,institutional_score_v3,,机构评分 57.0；Alpha 70.2 / 流动性 15.0 / 风控 74.8；涨跌幅 3.81%；成交额 0.53亿；日内收盘位置 67%；振幅 7.45%；拥挤扣分 0.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,53407007.0,0.53,3.808,66.7,7.45,0.33,70.21,15.02,74.77,0.36122817579770183,0.624,0.22285714285714286,0.015259144857142855,0.666666666666666,0.478912513070756,1.0,0.8245584988962469,main,15:00:00
1575,2026-06-14,603366,日出东方,6.97,56.95,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 57.0；Alpha 52.9 / 流动性 17.0 / 风控 97.2；涨跌幅 1.75%；成交额 0.60亿；日内收盘位置 80%；振幅 2.92%；拥挤扣分 0.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,60056368.0,0.6,1.752,80.0,2.92,0.73,52.87,17.04,97.23,0.796284007962851,0.1671111111111111,0.25295238095238093,0.017158962285714285,0.8,0.9558202074529386,1.0,0.96,main,15:00:03
1576,2026-06-14,300909,汇创达,46.7,56.93,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 60.6 / 流动性 46.3 / 风控 67.6；涨跌幅 3.78%；成交额 3.03亿；日内收盘位置 57%；振幅 8.56%；拥挤扣分 2.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,302542613.0,3.03,3.778,57.4,8.56,2.0,60.6,46.27,67.58,2.181818181818184,0.6173333333333333,0.6653333333333333,0.08644074657142857,0.574025974025974,0.3625730994152043,1.0,0.7231385281385279,chinext,15:35:00
1577,2026-06-14,300561,汇金科技,13.19,56.93,watch,0.0,watch_candidate,low,institutional_score_v3,risk_score_gate,机构评分 56.9；Alpha 71.3 / 流动性 52.1 / 风控 55.3；涨跌幅 5.10%；成交额 4.27亿；日内收盘位置 50%；振幅 10.52%；拥挤扣分 4.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,426955874.0,4.27,5.1,50.0,10.52,1.99,71.26,52.15,55.27,4.244838826512138,0.911111111111111,0.7365714285714285,0.12198739257142857,0.5,0.1560075487523589,1.0,0.5611553784860556,chinext,15:35:30
1578,2026-06-14,603216,梦天家居,22.87,56.92,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 54.7 / 流动性 24.0 / 风控 92.8；涨跌幅 2.33%；成交额 0.87亿；日内收盘位置 80%；振幅 3.98%；拥挤扣分 2.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,87120804.0,0.87,2.327,79.8,3.98,1.79,54.68,23.96,92.75,1.9524100061012624,0.29488888888888887,0.35523809523809524,0.024891658285714286,0.7977528089887644,0.8439891675497466,1.0,0.9595505617977529,main,15:00:00
1579,2026-06-14,300678,中科信息,22.83,56.9,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 46.3 / 流动性 30.2 / 风控 97.9；涨跌幅 2.15%；成交额 1.20亿；日内收盘位置 58%；振幅 2.37%；拥挤扣分 1.7；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,120263151.0,1.2,2.148,58.5,2.37,1.57,46.26,30.17,97.92,1.7083587553386228,0.2551111111111111,0.44571428571428573,0.034360900285714285,0.5849056603773548,1.0,1.0,0.9169811320754709,chinext,15:35:00
1580,2026-06-14,601228,广州港,3.01,56.9,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 46.3 / 流动性 22.5 / 风控 98.8；涨跌幅 1.01%；成交额 0.81亿；日内收盘位置 75%；振幅 1.34%；拥挤扣分 0.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,80788933.0,0.81,1.007,75.0,1.34,0.0,46.32,22.5,98.75,0.0,0.0015555555555555323,0.33371428571428574,0.023082552285714285,0.7499999999999944,1.0,1.0,0.9499999999999988,main,15:00:01
1581,2026-06-14,600507,方大特钢,4.29,56.89,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 47.5 / 流动性 35.6 / 风控 88.2；涨跌幅 1.42%；成交额 1.64亿；日内收盘位置 71%；振幅 4.96%；拥挤扣分 0.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,164430192.0,1.64,1.418,71.4,4.96,0.47,47.46,35.58,88.19,0.5157962604771125,0.09288888888888887,0.5220952380952381,0.04698005485714286,0.7142857142857161,0.7405748413587161,1.0,0.9428571428571432,main,15:00:04
1582,2026-06-14,603355,莱克电气,27.4,56.89,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 53.0 / 流动性 30.3 / 风控 84.3；涨跌幅 1.29%；成交额 1.21亿；日内收盘位置 88%；振幅 6.06%；拥挤扣分 0.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,121033450.0,1.21,1.294,87.8,6.06,-0.18,53.0,30.27,84.27,0.2016467820534389,0.06533333333333334,0.447047619047619,0.034580985714285715,0.8780487804878032,0.6249635178519309,1.0,0.9708962625670614,main,15:00:01
1583,2026-06-14,600728,佳都科技,4.59,56.89,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 43.0 / 流动性 32.1 / 风控 98.2；涨跌幅 0.88%；成交额 1.34亿；日内收盘位置 75%；振幅 2.64%；拥挤扣分 1.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,133644683.0,1.34,0.879,75.0,2.64,0.88,43.05,32.12,98.17,0.9590409590409559,0.0,0.4735238095238095,0.03818419514285715,0.7499999999999981,0.985540775014459,1.0,0.9499999999999996,main,15:00:03
1584,2026-06-14,000537,绿发电力,8.6,56.89,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 38.0 / 流动性 46.5 / 风控 92.1；涨跌幅 0.70%；成交额 3.06亿；日内收盘位置 58%；振幅 3.86%；拥挤扣分 0.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,306158410.0,3.06,0.703,57.6,3.86,0.59,38.02,46.47,92.13,0.6387055567383564,0.0,0.6678095238095239,0.08747383142857143,0.5757575757575741,0.8564033033403179,1.0,0.9151515151515148,main,15:00:00
1585,2026-06-14,300644,南京聚隆,25.24,56.88,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 53.3 / 流动性 21.5 / 风控 95.1；涨跌幅 2.35%；成交额 0.77亿；日内收盘位置 71%；振幅 3.33%；拥挤扣分 1.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,76676917.0,0.77,2.352,70.7,3.33,1.38,53.26,21.54,95.06,1.5040920150409143,0.3004444444444444,0.31961904761904764,0.02190769057142857,0.7073170731707293,0.9131344175523967,1.0,0.9414634146341458,chinext,15:35:45
1586,2026-06-14,002483,润邦股份,5.43,56.88,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 54.5 / 流动性 14.6 / 风控 97.0；涨跌幅 1.88%；成交额 0.52亿；日内收盘位置 81%；振幅 3.00%；拥挤扣分 0.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,52455390.0,0.52,1.876,81.2,3.0,0.75,54.47,14.6,96.95,0.8186935016203294,0.19466666666666665,0.21657142857142858,0.014987254285714286,0.8124999999999987,0.9471709291991702,1.0,0.9624999999999997,main,15:00:00
1587,2026-06-14,300388,节能国祯,7.07,56.87,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 55.3 / 流动性 9.5 / 风控 99.4；涨跌幅 1.44%；成交额 0.39亿；日内收盘位置 94%；振幅 2.58%；拥挤扣分 0.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,38612180.0,0.39,1.435,94.4,2.58,0.57,55.32,9.49,99.37,0.6260597365332063,0.09666666666666668,0.14,0.01103205142857143,0.9444444444444455,0.9913161670316398,1.0,0.9888888888888892,chinext,15:36:00
1588,2026-06-14,603055,台华新材,8.3,56.87,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.9；Alpha 59.3 / 流动性 16.6 / 风控 89.0；涨跌幅 2.60%；成交额 0.59亿；日内收盘位置 74%；振幅 4.82%；拥挤扣分 0.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,58534476.0,0.59,2.596,74.4,4.82,0.74,59.29,16.58,88.95,0.8090796718732516,0.3546666666666667,0.2460952380952381,0.016724136,0.7435897435897448,0.755708802290026,1.0,0.948717948717949,main,15:00:00
1589,2026-06-14,600075,新疆天业,4.75,56.84,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.8；Alpha 52.7 / 流动性 27.9 / 风控 85.7；涨跌幅 1.71%；成交额 1.07亿；日内收盘位置 73%；振幅 5.57%；拥挤扣分 0.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,107349744.0,1.07,1.713,73.1,5.57,0.0,52.71,27.95,85.74,0.0,0.15844444444444447,0.4135238095238095,0.030671355428571426,0.7307692307692304,0.6771103347233165,1.0,0.9461538461538461,main,15:00:03
1590,2026-06-14,300712,永福股份,20.93,56.83,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.8；Alpha 64.3 / 流动性 14.4 / 风控 87.8；涨跌幅 3.36%；成交额 0.52亿；日内收盘位置 79%；振幅 5.14%；拥挤扣分 2.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,51744838.0,0.52,3.358,78.8,5.14,1.88,64.35,14.38,87.84,2.047138047138039,0.524,0.21333333333333335,0.01478423942857143,0.7884615384615394,0.7225471085120213,1.0,0.9576923076923078,chinext,15:35:15
1591,2026-06-14,688651,盛邦安全,32.72,56.82,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.8；Alpha 63.4 / 流动性 9.2 / 风控 87.2；涨跌幅 3.22%；成交额 0.38亿；日内收盘位置 61%；振幅 5.08%；拥挤扣分 0.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,38032144.0,0.38,3.218,61.5,5.08,0.09,63.36,9.23,87.22,0.10324060797246393,0.4928888888888889,0.1361904761904762,0.010866326857142857,0.6149068322981346,0.7285405943881776,1.0,0.9229813664596269,star,15:00:04
1592,2026-06-14,002508,老板电器,16.31,56.82,watch,0.0,watch_candidate,low,institutional_score_v3,negative_intraday_return|alpha_score_gate,机构评分 56.8；Alpha 38.2 / 流动性 36.9 / 风控 97.6；涨跌幅 -0.61%；成交额 1.78亿；日内收盘位置 53%；振幅 2.32%；拥挤扣分 0.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,178281859.0,1.78,-0.609,52.6,2.32,-0.06,38.2,36.93,97.63,0.06647831145090333,0.0,0.5407619047619048,0.050937674,0.5263157894736837,1.0,1.0,0.9052631578947368,main,15:00:00
1593,2026-06-14,600985,淮北矿业,16.62,56.81,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.8；Alpha 40.0 / 流动性 55.2 / 风控 88.9；涨跌幅 1.22%；成交额 5.19亿；日内收盘位置 78%；振幅 4.87%；拥挤扣分 2.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,518612187.0,5.19,1.218,77.5,4.87,-2.56,40.0,55.22,88.89,2.79038866127783,0.048444444444444436,0.7697142857142857,0.14817491057142856,0.7750000000000006,0.750304506699147,1.0,0.9550000000000001,main,15:00:03
1594,2026-06-14,600668,尖峰集团,7.5,56.81,watch,0.0,watch_candidate,low,institutional_score_v3,alpha_score_gate,机构评分 56.8；Alpha 58.1 / 流动性 10.4 / 风控 93.7；涨跌幅 2.32%；成交额 0.41亿；日内收盘位置 74%；振幅 3.68%；拥挤扣分 0.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,40911682.0,0.41,2.319,74.1,3.68,0.27,58.12,10.4,93.72,0.29765595932033606,0.2931111111111111,0.15371428571428572,0.011689052,0.7407407407407401,0.8754218424642775,1.0,0.9481481481481481,main,15:00:03
1595,2026-06-14,601399,国机重装,3.69,56.8,watch,0.0,watch_candidate,low,institutional_score_v3,weak_close_position|alpha_score_gate,机构评分 56.8；Alpha 55.4 / 流动性 56.3 / 风控 63.8；涨跌幅 3.65%；成交额 5.54亿；日内收盘位置 40%；振幅 7.02%；拥挤扣分 1.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,554027249.0,5.54,3.652,40.0,7.02,1.4,55.41,56.34,63.79,1.5321756894790455,0.5893333333333334,0.7815238095238095,0.15829349971428572,0.40000000000000036,0.5239503252513306,0.65,0.8033146067415731,main,15:00:01
1596,2026-06-14,000065,北方国际,11.6,56.79,watch,0.0,watch_candidate,low,institutional_score_v3,,机构评分 56.8；Alpha 68.2 / 流动性 48.5 / 风控 60.4；涨跌幅 6.13%；成交额 3.44亿；日内收盘位置 64%；振幅 9.79%；拥挤扣分 3.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,343978176.0,3.44,6.13,64.5,9.79,3.48,68.18,48.51,60.43,3.7927305996839404,0.85,0.6933333333333334,0.09827947885714285,0.6448598130841116,0.23267684306832925,1.0,0.6447542133030069,main,15:00:00
